City,Year,Month,Day,AvgTemperature,ÈÕÆÚ
Taipei,2018,12,23,66.1,2018/12/23
Taipei,2018,12,24,64.5,2018/12/24
Taipei,2018,12,25,71.4,2018/12/25
Taipei,2018,12,26,68.1,2018/12/26
Taipei,2018,12,27,62.1,2018/12/27
Taipei,2018,12,28,58,2018/12/28
Taipei,2018,12,29,57.3,2018/12/29
Taipei,2018,12,30,60.5,2018/12/30
Taipei,2018,12,31,61.7,2018/12/31
Taipei,2019,1,1,61.6,2019/1/1
Taipei,2019,1,2,63.9,2019/1/2
Taipei,2019,1,3,67.6,2019/1/3
Taipei,2019,1,4,72,2019/1/4
Taipei,2019,1,5,67.7,2019/1/5
Taipei,2019,1,6,65.3,2019/1/6
Taipei,2019,1,7,70.7,2019/1/7
Taipei,2019,1,8,66.7,2019/1/8
Taipei,2019,1,9,68.1,2019/1/9
Taipei,2019,1,10,74.1,2019/1/10
Taipei,2019,1,11,71.1,2019/1/11
Taipei,2019,1,12,66.5,2019/1/12
Taipei,2019,1,13,65.5,2019/1/13
Taipei,2019,1,14,69.4,2019/1/14
Taipei,2019,1,15,68.7,2019/1/15
Taipei,2019,1,16,60.8,2019/1/16
Taipei,2019,1,17,60.6,2019/1/17
Taipei,2019,1,18,64.8,2019/1/18
Taipei,2019,1,19,67.8,2019/1/19
Taipei,2019,1,20,63.8,2019/1/20
Taipei,2019,1,21,59.2,2019/1/21
Taipei,2019,1,22,56.6,2019/1/22
Taipei,2019,1,23,-99,2019/1/23
Taipei,2019,1,24,63.8,2019/1/24
Taipei,2019,1,25,65.6,2019/1/25
Taipei,2019,1,26,58.1,2019/1/26
Taipei,2019,1,27,58.3,2019/1/27
Taipei,2019,1,28,66.2,2019/1/28
Taipei,2019,1,29,68.3,2019/1/29
Taipei,2019,1,30,70.5,2019/1/30
Taipei,2019,1,31,66,2019/1/31
Taipei,2019,2,1,60.3,2019/2/1
Taipei,2019,2,2,68.9,2019/2/2
Taipei,2019,2,3,73.5,2019/2/3
Taipei,2019,2,4,63.9,2019/2/4
Taipei,2019,2,5,65.2,2019/2/5
Taipei,2019,2,6,71.3,2019/2/6
Taipei,2019,2,7,70.7,2019/2/7
Taipei,2019,2,8,62.5,2019/2/8
Taipei,2019,2,9,61.5,2019/2/9
Taipei,2019,2,10,63.3,2019/2/10
Taipei,2019,2,11,63.7,2019/2/11
Taipei,2019,2,12,71.5,2019/2/12
Taipei,2019,2,13,65.6,2019/2/13
Taipei,2019,2,14,65.8,2019/2/14
Taipei,2019,2,15,69.1,2019/2/15
Taipei,2019,2,16,62.5,2019/2/16
Taipei,2019,2,17,63.6,2019/2/17
Taipei,2019,2,18,67.9,2019/2/18
Taipei,2019,2,19,70.1,2019/2/19
Taipei,2019,2,20,73,2019/2/20
Taipei,2019,2,21,69.2,2019/2/21
Taipei,2019,2,22,60.9,2019/2/22
Taipei,2019,2,23,57.8,2019/2/23
Taipei,2019,2,24,60.1,2019/2/24
Taipei,2019,2,25,64.1,2019/2/25
Taipei,2019,2,26,65.4,2019/2/26
Taipei,2019,2,27,70.3,2019/2/27
Taipei,2019,2,28,64.9,2019/2/28
Taipei,2019,3,1,67.5,2019/3/1
Taipei,2019,3,2,72.3,2019/3/2
Taipei,2019,3,3,64.7,2019/3/3
Taipei,2019,3,4,65,2019/3/4
Taipei,2019,3,5,68.2,2019/3/5
Taipei,2019,3,6,62.7,2019/3/6
Taipei,2019,3,7,55.3,2019/3/7
Taipei,2019,3,8,61.8,2019/3/8
Taipei,2019,3,9,64.7,2019/3/9
Taipei,2019,3,10,61.9,2019/3/10
Taipei,2019,3,11,60.1,2019/3/11
Taipei,2019,3,12,70.1,2019/3/12
Taipei,2019,3,13,71.9,2019/3/13
Taipei,2019,3,14,67.8,2019/3/14
Taipei,2019,3,15,63.8,2019/3/15
Taipei,2019,3,16,65.9,2019/3/16
Taipei,2019,3,17,68.4,2019/3/17
Taipei,2019,3,18,70,2019/3/18
Taipei,2019,3,19,71.3,2019/3/19
Taipei,2019,3,20,78.9,2019/3/20
Taipei,2019,3,21,78.5,2019/3/21
Taipei,2019,3,22,66.1,2019/3/22
Taipei,2019,3,23,59.4,2019/3/23
Taipei,2019,3,24,64.3,2019/3/24
Taipei,2019,3,25,65.6,2019/3/25
Taipei,2019,3,26,69.1,2019/3/26
Taipei,2019,3,27,75.2,2019/3/27
Taipei,2019,3,28,79.2,2019/3/28
Taipei,2019,3,29,71.8,2019/3/29
Taipei,2019,3,30,70.6,2019/3/30
Taipei,2019,3,31,64,2019/3/31
Taipei,2019,4,1,63,2019/4/1
Taipei,2019,4,2,69.1,2019/4/2
Taipei,2019,4,3,70.5,2019/4/3
Taipei,2019,4,4,75.4,2019/4/4
Taipei,2019,4,5,70.6,2019/4/5
Taipei,2019,4,6,76.3,2019/4/6
Taipei,2019,4,7,78,2019/4/7
Taipei,2019,4,8,82.2,2019/4/8
Taipei,2019,4,9,82.7,2019/4/9
Taipei,2019,4,10,75.7,2019/4/10
Taipei,2019,4,11,69.8,2019/4/11
Taipei,2019,4,12,67.7,2019/4/12
Taipei,2019,4,13,73.2,2019/4/13
Taipei,2019,4,14,72.7,2019/4/14
Taipei,2019,4,15,68,2019/4/15
Taipei,2019,4,16,68,2019/4/16
Taipei,2019,4,17,73.5,2019/4/17
Taipei,2019,4,18,79.4,2019/4/18
Taipei,2019,4,19,77.3,2019/4/19
Taipei,2019,4,20,77,2019/4/20
Taipei,2019,4,21,78.9,2019/4/21
Taipei,2019,4,22,82.2,2019/4/22
Taipei,2019,4,23,84.8,2019/4/23
Taipei,2019,4,24,-99,2019/4/24
Taipei,2019,4,25,84.2,2019/4/25
Taipei,2019,4,26,78.6,2019/4/26
Taipei,2019,4,27,75,2019/4/27
Taipei,2019,4,28,78.7,2019/4/28
Taipei,2019,4,29,82.5,2019/4/29
Taipei,2019,4,30,81.6,2019/4/30
Taipei,2019,5,1,68.8,2019/5/1
Taipei,2019,5,2,66.3,2019/5/2
Taipei,2019,5,3,73.1,2019/5/3
Taipei,2019,5,4,74,2019/5/4
Taipei,2019,5,5,76.5,2019/5/5
Taipei,2019,5,6,68.3,2019/5/6
Taipei,2019,5,7,67,2019/5/7
Taipei,2019,5,8,71.6,2019/5/8
Taipei,2019,5,9,69.9,2019/5/9
Taipei,2019,5,10,73.1,2019/5/10
Taipei,2019,5,11,76.5,2019/5/11
Taipei,2019,5,12,81.3,2019/5/12
Taipei,2019,5,13,83.7,2019/5/13
Taipei,2019,5,14,81,2019/5/14
Taipei,2019,5,15,82.5,2019/5/15
Taipei,2019,5,16,-99,2019/5/16
Taipei,2019,5,17,-99,2019/5/17
Taipei,2019,5,18,-99,2019/5/18
Taipei,2019,5,19,-99,2019/5/19
Taipei,2019,5,20,72.9,2019/5/20
Taipei,2019,5,21,73.1,2019/5/21
Taipei,2019,5,22,75.8,2019/5/22
Taipei,2019,5,23,76.1,2019/5/23
Taipei,2019,5,24,82,2019/5/24
Taipei,2019,5,25,81.8,2019/5/25
Taipei,2019,5,26,84.2,2019/5/26
Taipei,2019,5,27,81.6,2019/5/27
Taipei,2019,5,28,74.1,2019/5/28
Taipei,2019,5,29,73.6,2019/5/29
Taipei,2019,5,30,80.8,2019/5/30
Taipei,2019,5,31,83.6,2019/5/31
Taipei,2019,6,1,81.9,2019/6/1
Taipei,2019,6,2,86.3,2019/6/2
Taipei,2019,6,3,84.4,2019/6/3
Taipei,2019,6,4,82.3,2019/6/4
Taipei,2019,6,5,85.6,2019/6/5
Taipei,2019,6,6,86.8,2019/6/6
Taipei,2019,6,7,86.7,2019/6/7
Taipei,2019,6,8,87,2019/6/8
Taipei,2019,6,9,88.8,2019/6/9
Taipei,2019,6,10,80.8,2019/6/10
Taipei,2019,6,11,76,2019/6/11
Taipei,2019,6,12,75.4,2019/6/12
Taipei,2019,6,13,77.6,2019/6/13
Taipei,2019,6,14,75.6,2019/6/14
Taipei,2019,6,15,78.8,2019/6/15
Taipei,2019,6,16,84.5,2019/6/16
Taipei,2019,6,17,85.6,2019/6/17
Taipei,2019,6,18,86.7,2019/6/18
Taipei,2019,6,19,90.2,2019/6/19
Taipei,2019,6,20,89.6,2019/6/20
Taipei,2019,6,21,91,2019/6/21
Taipei,2019,6,22,84.7,2019/6/22
Taipei,2019,6,23,78.6,2019/6/23
Taipei,2019,6,24,78,2019/6/24
Taipei,2019,6,25,82.2,2019/6/25
Taipei,2019,6,26,83.3,2019/6/26
Taipei,2019,6,27,84.6,2019/6/27
Taipei,2019,6,28,88.5,2019/6/28
Taipei,2019,6,29,87.5,2019/6/29
Taipei,2019,6,30,88.3,2019/6/30
Taipei,2019,7,1,88.8,2019/7/1
Taipei,2019,7,2,83.8,2019/7/2
Taipei,2019,7,3,85,2019/7/3
Taipei,2019,7,4,87.7,2019/7/4
Taipei,2019,7,5,89.4,2019/7/5
Taipei,2019,7,6,88.5,2019/7/6
Taipei,2019,7,7,89.4,2019/7/7
Taipei,2019,7,8,87.9,2019/7/8
Taipei,2019,7,9,88.8,2019/7/9
Taipei,2019,7,10,88.8,2019/7/10
Taipei,2019,7,11,85.5,2019/7/11
Taipei,2019,7,12,84.6,2019/7/12
Taipei,2019,7,13,90,2019/7/13
Taipei,2019,7,14,88.2,2019/7/14
Taipei,2019,7,15,88.5,2019/7/15
Taipei,2019,7,16,88.8,2019/7/16
Taipei,2019,7,17,86.2,2019/7/17
Taipei,2019,7,18,85.1,2019/7/18
Taipei,2019,7,19,88.8,2019/7/19
Taipei,2019,7,20,86.2,2019/7/20
Taipei,2019,7,21,84.6,2019/7/21
Taipei,2019,7,22,82.2,2019/7/22
Taipei,2019,7,23,83.8,2019/7/23
Taipei,2019,7,24,86.8,2019/7/24
Taipei,2019,7,25,87.9,2019/7/25
Taipei,2019,7,26,87.7,2019/7/26
Taipei,2019,7,27,86.6,2019/7/27
Taipei,2019,7,28,87.6,2019/7/28
Taipei,2019,7,29,89.5,2019/7/29
Taipei,2019,7,30,89.8,2019/7/30
Taipei,2019,7,31,90,2019/7/31
Taipei,2019,8,1,89.1,2019/8/1
Taipei,2019,8,2,87.2,2019/8/2
Taipei,2019,8,3,87.3,2019/8/3
Taipei,2019,8,4,88.7,2019/8/4
Taipei,2019,8,5,87.2,2019/8/5
Taipei,2019,8,6,86.8,2019/8/6
Taipei,2019,8,7,85.8,2019/8/7
Taipei,2019,8,8,85.2,2019/8/8
Taipei,2019,8,9,86.3,2019/8/9
Taipei,2019,8,10,92.2,2019/8/10
Taipei,2019,8,11,91.4,2019/8/11
Taipei,2019,8,12,86.8,2019/8/12
Taipei,2019,8,13,89.8,2019/8/13
Taipei,2019,8,14,90.4,2019/8/14
Taipei,2019,8,15,88.4,2019/8/15
Taipei,2019,8,16,88.7,2019/8/16
Taipei,2019,8,17,90.5,2019/8/17
Taipei,2019,8,18,83.4,2019/8/18
Taipei,2019,8,19,81.3,2019/8/19
Taipei,2019,8,20,84,2019/8/20
Taipei,2019,8,21,82.9,2019/8/21
Taipei,2019,8,22,87.5,2019/8/22
Taipei,2019,8,23,85.9,2019/8/23
Taipei,2019,8,24,84.3,2019/8/24
Taipei,2019,8,25,87.1,2019/8/25
Taipei,2019,8,26,87,2019/8/26
Taipei,2019,8,27,88.2,2019/8/27
Taipei,2019,8,28,88.8,2019/8/28
Taipei,2019,8,29,89.1,2019/8/29
Taipei,2019,8,30,82.7,2019/8/30
Taipei,2019,8,31,87.9,2019/8/31
Taipei,2019,9,1,88.1,2019/9/1
Taipei,2019,9,2,88,2019/9/2
Taipei,2019,9,3,85.5,2019/9/3
Taipei,2019,9,4,80,2019/9/4
Taipei,2019,9,5,80,2019/9/5
Taipei,2019,9,6,85.8,2019/9/6
Taipei,2019,9,7,84.9,2019/9/7
Taipei,2019,9,8,82.3,2019/9/8
Taipei,2019,9,9,86.7,2019/9/9
Taipei,2019,9,10,87.5,2019/9/10
Taipei,2019,9,11,87.2,2019/9/11
Taipei,2019,9,12,86.1,2019/9/12
Taipei,2019,9,13,85.1,2019/9/13
Taipei,2019,9,14,84,2019/9/14
Taipei,2019,9,15,80.2,2019/9/15
Taipei,2019,9,16,79.8,2019/9/16
Taipei,2019,9,17,80.7,2019/9/17
Taipei,2019,9,18,80.1,2019/9/18
Taipei,2019,9,19,78.8,2019/9/19
Taipei,2019,9,20,72.4,2019/9/20
Taipei,2019,9,21,71.3,2019/9/21
Taipei,2019,9,22,76.4,2019/9/22
Taipei,2019,9,23,78.1,2019/9/23
Taipei,2019,9,24,75.9,2019/9/24
Taipei,2019,9,25,78.3,2019/9/25
Taipei,2019,9,26,78.5,2019/9/26
Taipei,2019,9,27,77.1,2019/9/27
Taipei,2019,9,28,78.4,2019/9/28
Taipei,2019,9,29,81.9,2019/9/29
Taipei,2019,9,30,77.5,2019/9/30
Taipei,2019,10,1,82.4,2019/10/1
Taipei,2019,10,2,84.9,2019/10/2
Taipei,2019,10,3,83.5,2019/10/3
Taipei,2019,10,4,82.4,2019/10/4
Taipei,2019,10,5,84.9,2019/10/5
Taipei,2019,10,6,82.2,2019/10/6
Taipei,2019,10,7,82.6,2019/10/7
Taipei,2019,10,8,80.5,2019/10/8
Taipei,2019,10,9,78.7,2019/10/9
Taipei,2019,10,10,78,2019/10/10
Taipei,2019,10,11,79.1,2019/10/11
Taipei,2019,10,12,79.9,2019/10/12
Taipei,2019,10,13,78.3,2019/10/13
Taipei,2019,10,14,77.4,2019/10/14
Taipei,2019,10,15,75.4,2019/10/15
Taipei,2019,10,16,74.6,2019/10/16
Taipei,2019,10,17,74.5,2019/10/17
Taipei,2019,10,18,75.2,2019/10/18
Taipei,2019,10,19,74,2019/10/19
Taipei,2019,10,20,75.6,2019/10/20
Taipei,2019,10,21,72.5,2019/10/21
Taipei,2019,10,22,76.2,2019/10/22
Taipei,2019,10,23,75.9,2019/10/23
Taipei,2019,10,24,75.8,2019/10/24
Taipei,2019,10,25,76.4,2019/10/25
Taipei,2019,10,26,75.7,2019/10/26
Taipei,2019,10,27,76.1,2019/10/27
Taipei,2019,10,28,76.7,2019/10/28
Taipei,2019,10,29,72.9,2019/10/29
Taipei,2019,10,30,73.3,2019/10/30
Taipei,2019,10,31,75,2019/10/31
Taipei,2019,11,1,76,2019/11/1
Taipei,2019,11,2,76.5,2019/11/2
Taipei,2019,11,3,75.9,2019/11/3
Taipei,2019,11,4,73.6,2019/11/4
Taipei,2019,11,5,72.3,2019/11/5
Taipei,2019,11,6,73.5,2019/11/6
Taipei,2019,11,7,74.8,2019/11/7
Taipei,2019,11,8,71.8,2019/11/8
Taipei,2019,11,9,69.2,2019/11/9
Taipei,2019,11,10,69,2019/11/10
Taipei,2019,11,11,71.3,2019/11/11
Taipei,2019,11,12,73.9,2019/11/12
Taipei,2019,11,13,75.7,2019/11/13
Taipei,2019,11,14,68.6,2019/11/14
Taipei,2019,11,15,71.7,2019/11/15
Taipei,2019,11,16,74.2,2019/11/16
Taipei,2019,11,17,76.4,2019/11/17
Taipei,2019,11,18,69.4,2019/11/18
Taipei,2019,11,19,64.6,2019/11/19
Taipei,2019,11,20,66.2,2019/11/20
Taipei,2019,11,21,70.9,2019/11/21
Taipei,2019,11,22,72.9,2019/11/22
Taipei,2019,11,23,74.6,2019/11/23
Taipei,2019,11,24,75.4,2019/11/24
Taipei,2019,11,25,69.1,2019/11/25
Taipei,2019,11,26,69.1,2019/11/26
Taipei,2019,11,27,69.1,2019/11/27
Taipei,2019,11,28,63.3,2019/11/28
Taipei,2019,11,29,67.6,2019/11/29
Taipei,2019,11,30,70.9,2019/11/30
Taipei,2019,12,1,71.8,2019/12/1
Taipei,2019,12,2,61,2019/12/2
Taipei,2019,12,3,64.3,2019/12/3
Taipei,2019,12,4,62.9,2019/12/4
Taipei,2019,12,5,60.7,2019/12/5
Taipei,2019,12,6,59.4,2019/12/6
Taipei,2019,12,7,58.9,2019/12/7
Taipei,2019,12,8,63.6,2019/12/8
Taipei,2019,12,9,66.8,2019/12/9
Taipei,2019,12,10,69.8,2019/12/10
Taipei,2019,12,11,67.8,2019/12/11
Taipei,2019,12,12,66.5,2019/12/12
Taipei,2019,12,13,69.6,2019/12/13
Taipei,2019,12,14,69.7,2019/12/14
Taipei,2019,12,15,71.2,2019/12/15
Taipei,2019,12,16,72.1,2019/12/16
Taipei,2019,12,17,75.1,2019/12/17
Taipei,2019,12,18,68.5,2019/12/18
Taipei,2019,12,19,66.6,2019/12/19
Taipei,2019,12,20,66.6,2019/12/20
Taipei,2019,12,21,69.3,2019/12/21
Taipei,2019,12,22,67.3,2019/12/22
Taipei,2019,12,23,68,2019/12/23
Taipei,2019,12,24,67.8,2019/12/24
Taipei,2019,12,25,69.8,2019/12/25
Taipei,2019,12,26,66.2,2019/12/26
Taipei,2019,12,27,61.2,2019/12/27
Taipei,2019,12,28,68.5,2019/12/28
Taipei,2019,12,29,66.9,2019/12/29
Taipei,2019,12,30,67,2019/12/30
Taipei,2019,12,31,59,2019/12/31
Taipei,2020,1,1,61.9,2020/1/1
Taipei,2020,1,2,68.8,2020/1/2
Taipei,2020,1,3,68.8,2020/1/3
Taipei,2020,1,4,71.7,2020/1/4
Taipei,2020,1,5,71.1,2020/1/5
Taipei,2020,1,6,72,2020/1/6
Taipei,2020,1,7,71.1,2020/1/7
Taipei,2020,1,8,63.8,2020/1/8
Taipei,2020,1,9,68.1,2020/1/9
Taipei,2020,1,10,71.1,2020/1/10
Taipei,2020,1,11,71,2020/1/11
Taipei,2020,1,12,59,2020/1/12
Taipei,2020,1,13,61.9,2020/1/13
Taipei,2020,1,14,64.1,2020/1/14
Taipei,2020,1,15,65.5,2020/1/15
Taipei,2020,1,16,66.3,2020/1/16
Taipei,2020,1,17,59.1,2020/1/17
Taipei,2020,1,18,59.1,2020/1/18
Taipei,2020,1,19,58.8,2020/1/19
Taipei,2020,1,20,60.9,2020/1/20
Taipei,2020,1,21,65.7,2020/1/21
Taipei,2020,1,22,70.4,2020/1/22
Taipei,2020,1,23,72.1,2020/1/23
Taipei,2020,1,24,71.2,2020/1/24
Taipei,2020,1,25,68.1,2020/1/25
Taipei,2020,1,26,62.5,2020/1/26
Taipei,2020,1,27,58.6,2020/1/27
Taipei,2020,1,28,56.3,2020/1/28
Taipei,2020,1,29,52.2,2020/1/29
Taipei,2020,1,30,52.4,2020/1/30
Taipei,2020,1,31,53.4,2020/1/31
Taipei,2020,2,1,58,2020/2/1
Taipei,2020,2,2,64.8,2020/2/2
Taipei,2020,2,3,65.5,2020/2/3
Taipei,2020,2,4,63.1,2020/2/4
Taipei,2020,2,5,61.1,2020/2/5
Taipei,2020,2,6,67,2020/2/6
Taipei,2020,2,7,62.5,2020/2/7
Taipei,2020,2,8,60.6,2020/2/8
Taipei,2020,2,9,57.4,2020/2/9
Taipei,2020,2,10,64.2,2020/2/10
Taipei,2020,2,11,66.7,2020/2/11
Taipei,2020,2,12,72.5,2020/2/12
Taipei,2020,2,13,72.1,2020/2/13
Taipei,2020,2,14,70.7,2020/2/14
Taipei,2020,2,15,72,2020/2/15
Taipei,2020,2,16,53.9,2020/2/16
Taipei,2020,2,17,52.5,2020/2/17
Taipei,2020,2,18,58,2020/2/18
Taipei,2020,2,19,64.6,2020/2/19
Taipei,2020,2,20,66.3,2020/2/20
Taipei,2020,2,21,69.5,2020/2/21
Taipei,2020,2,22,66.3,2020/2/22
Taipei,2020,2,23,68.7,2020/2/23
Taipei,2020,2,24,72.3,2020/2/24
Taipei,2020,2,25,74.7,2020/2/25
Taipei,2020,2,26,73.4,2020/2/26
Taipei,2020,2,27,67.7,2020/2/27
Taipei,2020,2,28,70.2,2020/2/28
Taipei,2020,2,29,74.2,2020/2/29
Taipei,2020,3,1,68.5,2020/3/1
Taipei,2020,3,2,63.3,2020/3/2
Taipei,2020,3,3,70.2,2020/3/3
Taipei,2020,3,4,62,2020/3/4
Taipei,2020,3,5,59.6,2020/3/5
Taipei,2020,3,6,69.6,2020/3/6
Taipei,2020,3,7,72.2,2020/3/7
Taipei,2020,3,8,74.4,2020/3/8
Taipei,2020,3,9,75.4,2020/3/9
Taipei,2020,3,10,62,2020/3/10
Taipei,2020,3,11,65.8,2020/3/11
Taipei,2020,3,12,69.2,2020/3/12
Taipei,2020,3,13,66,2020/3/13
Taipei,2020,3,14,58.2,2020/3/14
Taipei,2020,3,15,62.5,2020/3/15
Taipei,2020,3,16,68.9,2020/3/16
Taipei,2020,3,17,70.2,2020/3/17
Taipei,2020,3,18,70.1,2020/3/18
Taipei,2020,3,19,68.9,2020/3/19
Taipei,2020,3,20,72.3,2020/3/20
Taipei,2020,3,21,77.4,2020/3/21
Taipei,2020,3,22,78.3,2020/3/22
Taipei,2020,3,23,69.3,2020/3/23
Taipei,2020,3,24,72.4,2020/3/24
Taipei,2020,3,25,78,2020/3/25
Taipei,2020,3,26,80.8,2020/3/26
Taipei,2020,3,27,76.2,2020/3/27
Taipei,2020,3,28,61.9,2020/3/28
Taipei,2020,3,29,66,2020/3/29
Taipei,2020,3,30,68.4,2020/3/30
Taipei,2020,3,31,70.1,2020/3/31
Taipei,2020,4,1,63.3,2020/4/1
Taipei,2020,4,2,67.9,2020/4/2
Taipei,2020,4,3,68,2020/4/3
Taipei,2020,4,4,64.6,2020/4/4
Taipei,2020,4,5,63.5,2020/4/5
Taipei,2020,4,6,64.8,2020/4/6
Taipei,2020,4,7,63.6,2020/4/7
Taipei,2020,4,8,66.5,2020/4/8
Taipei,2020,4,9,67.3,2020/4/9
Taipei,2020,4,10,74,2020/4/10
Taipei,2020,4,11,67.5,2020/4/11
Taipei,2020,4,12,57.2,2020/4/12
Taipei,2020,4,13,63.3,2020/4/13
Taipei,2020,4,14,69.9,2020/4/14
Taipei,2020,4,15,68.2,2020/4/15
Taipei,2020,4,16,75,2020/4/16
Taipei,2020,4,17,76.4,2020/4/17
Taipei,2020,4,18,78.1,2020/4/18
Taipei,2020,4,19,79,2020/4/19
Taipei,2020,4,20,75.1,2020/4/20
Taipei,2020,4,21,71.5,2020/4/21
Taipei,2020,4,22,65.8,2020/4/22
Taipei,2020,4,23,63.1,2020/4/23
Taipei,2020,4,24,63.6,2020/4/24
Taipei,2020,4,25,69.3,2020/4/25
Taipei,2020,4,26,70.7,2020/4/26
Taipei,2020,4,27,71.4,2020/4/27
Taipei,2020,4,28,75.7,2020/4/28
Taipei,2020,4,29,77.2,2020/4/29
Taipei,2020,4,30,80.4,2020/4/30
Taipei,2020,5,1,81.7,2020/5/1
Taipei,2020,5,2,81.9,2020/5/2
Taipei,2020,5,3,83.3,2020/5/3
Taipei,2020,5,4,85.1,2020/5/4
Taipei,2020,5,5,84.5,2020/5/5
Taipei,2020,5,6,78,2020/5/6
Taipei,2020,5,7,78.6,2020/5/7
Taipei,2020,5,8,83.7,2020/5/8
Taipei,2020,5,9,87.3,2020/5/9
Taipei,2020,5,10,83.4,2020/5/10
Taipei,2020,5,11,77.4,2020/5/11
Taipei,2020,5,12,73.4,2020/5/12
Taipei,2020,5,13,82.4,2020/5/13
